symbiont-containing vacuolar space	GENE
orbit alveolar rhabdomyosarcoma	DISEASE
incorporable	0
trustwomen	0
regulation of protein processing	PROCESS
regulation of epithelial cell migration	PROCESS
open-angle glaucoma	DISEASE
culotte	0
kuttaur	0
basidorsal	CHEM
chromosome, centromeric outer repeat region	GENE
CoB-CoM heterodisulfide reductase complex	GENE
unburglarized	0
mournful	0
regulation of maintenance of mitotic sister chromatid cohesion, centromeric	PROCESS
diffidentness	0
epithelial tube	DISEASE
expurgating	0
satanize	0
tight junction	GENE
hair-sieve	0
pyronaphtha	0
guideway	0
dorsal transverse	CHEM
uptorn	0
Machupo mammarenavirus	DISEASE
poeticizing	0
negative regulation of development of symbiont involved in interaction with host	PROCESS
stoating	0
single-step	0
regulation of metal ion transport	PROCESS
plainsmen	0
Cowell	0
host cell lysosome	GENE
obsolete eukaryotic translation initiation factor 4 complex	GENE
viritoot	0
lateral plate mesoderm	CHEM
nonimpregnated	0
medial membrane band	GENE
commendations	0
asbolan	0
chaldese	0
right anterior basal body	GENE
malignant peritoneal solitary fibrous tumor	DISEASE
regulation of cell wall organization or biogenesis	PROCESS
ion channel activity	PROCESS
annexation	0
selfful	0
postsync	0
protein targeting to mitochondrion	PROCESS
necrophil	0
outpurl	0
half-fish	0
phociform	0
voltage-gated chloride channel activity	PROCESS
inferior caudal dorsal flexor	CHEM
metaphrastic	0
establishment or maintenance of cell type involved in phenotypic switching	PROCESS
downstream_gene_variant	DISEASE
minor vestibular glands adenoma	DISEASE
Loeys-Dietz syndrome	DISEASE
5-epi-aristolochene synthase activity	PROCESS
circumdenudation	0
mRNA cleavage factor complex	GENE
dihydrolipoyllysine-residue acetyltransferase activity	PROCESS
aldehyde oxidase activity	PROCESS
visceromotor neuron	CHEM
silk-screen	0
iron ion binding	PROCESS
positive regulation of mitochondrial membrane potential	PROCESS
Battenburg	0
miscognizant	0
Segmentation:1-4 somites	CHEM
Weberian ossicle	CHEM
sporocyte	0
toxin transport	PROCESS
gnars	0
negative regulation of exo-alpha-sialidase activity	PROCESS
laminin-9 complex	GENE
Jaquelyn	0
enigmatology	0
tendoor	0
diterpenoid metabolic process	PROCESS
pronephric duct	CHEM
obsolete glycopeptide hormone	PROCESS
compact myelin	GENE
9-cis-epoxycarotenoid dioxygenase activity	PROCESS
Vetigastropoda	DISEASE
lemmatize	0
budded	0
tip-cat	0
haplessnesses	0
haven	0
integral component of periplasmic side of plasma membrane	GENE
high-headed	0
infraorbital lateral line	CHEM
thysanourous	0
4,8,12-trimethyltrideca-1,3,7,11-tetraene synthase activity	PROCESS
mitotic recombination-dependent replication fork processing	PROCESS
cellular response to abscisic acid stimulus	PROCESS
ambisense_ssRNA_viral_sequence	DISEASE
kopi	0
ATPase-coupled methionine transmembrane transporter activity	PROCESS
haggis	0
death-darting	0
thalamic eminence	CHEM
epihyal-branchiostegal ray joint	CHEM
oculocutaneous albinism type V	DISEASE
Elis	0
uronic acid metabolic process	PROCESS
redhead-grass	0
trehalose transmembrane transporter activity	PROCESS
opsonifies	0
X-linked chronic granulomatous disease	DISEASE
hamburger's	0
anaphase-promoting complex binding	PROCESS
earache	DISEASE
olfactory epithelial support cell	CHEM
ceratobranchial 5 cartilage	CHEM
chintze	0
2-ketobutyrate formate-lyase activity	PROCESS
2-oxobutyrate catabolic process	PROCESS
tendon	CHEM
rectum cancer	DISEASE
sterol esterase activity	PROCESS
steroid esterification	PROCESS
equiomnipotent	0
L-threonine ammonia-lyase activity	PROCESS
extracellular lipid lamellae	CHEM
nonequalized	0
paraspeckles	GENE
bucketed	0
tiers-argent	0
precisianistic	0
carboxyl- or carbamoyltransferase activity	PROCESS
abysses	0
tRNA-specific adenosine deaminase activity	PROCESS
regulation of vascular smooth muscle cell differentiation	PROCESS
chromosomal disease	DISEASE
unarted	0
protocolar	0
carbon oxoacid	DISEASE
chondroblastic osteosarcoma	DISEASE
UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	PROCESS
asexual spore wall	GENE
peach allergy	DISEASE
retropubic	0
hypotonia-cystinuria syndrome	DISEASE
symbiont-containing vacuole	GENE
tap-dancer	0
inebriative	0
1-18:2-2-16:3-monogalactosyldiacylglycerol desaturase activity	PROCESS
outpreens	0
hobnailer	0
dragoonable	0
phosphatidylinositol phosphate phosphatase activity	PROCESS
electrochronometer	0
alcohol binding	PROCESS
self-wrongly	0
Centetes	0
protein sulfhydration	PROCESS
oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor	PROCESS
t	0
Bowlds	0
ill-disposedness	0
agmatine:putrescine antiporter activity	PROCESS
oligopeptide transport	PROCESS
forebrain neural rod	CHEM
anchored component of postynaptic endocytic zone membrane	GENE
restriction_enzyme_binding_site	DISEASE
tentorial	0
enisle	0
nonopposition	0
intestinal rod	CHEM
Pharyngula:High-pec	CHEM
myristicaceous	0
spurluous	0
breast mucoepidermoid carcinoma	DISEASE
alpha-pinene lyase activity	PROCESS
summits	0
phosphoramide	DISEASE
Ted	0
Bergmans	0
well-heeled	0
low-affinity IgG receptor activity	PROCESS
metabolic acidosis	DISEASE
Hepatitis E virus	DISEASE
DNA packaging	PROCESS
auxin efflux transmembrane transporter activity	PROCESS
membrane raft	GENE
dinoflagellate apical groove	GENE
hepatoblastoma	DISEASE
positive regulation of reproductive process	PROCESS
parasynthesis	0
referently	0
encephalometer	0
proton-transporting V-type ATPase, V0 domain	GENE
lethargy	DISEASE
Giardiinae	DISEASE
UDP-N-acetylgalactosamine metabolic process	PROCESS
regulation of transposition, RNA-mediated	PROCESS
overelegantness	0
CYP79F1 trihomomethionine monooxygenase activity	PROCESS
fast muscle cell somite 17	CHEM
angular bone	CHEM
lall	0
positive regulation of cellular senescence	PROCESS
vernal conjunctivitis	DISEASE
willable	0
lymphorrhagia	0
schizoid personality disorder	DISEASE
sympode	0
positive regulation by symbiont of cytokinin levels in host	PROCESS
Trefor	0
renal carcinoma	DISEASE
organellar chromatophore thylakoid	GENE
scoliometer	0
monopersonal	0
campesinos	0
GABA-ergic synapse	GENE
tibial neuropathy	DISEASE
nonatmospheric	0
falcons	0
unencapsulated part of cell	GENE
aldehyde biosynthetic process	PROCESS
penicillin	DISEASE
terminal_inverted_repeat_element	DISEASE
bent-taildog	0
deti	0
scarpering	0
centriole	0
mispaging	0
synapse	GENE
positive regulation of cell division	PROCESS
sclerotome somite 11	CHEM
galactosyltransferase activity	PROCESS
hair cell anterior macula	CHEM
segmental intercostal artery	CHEM
plasma membrane raft distribution	PROCESS
sillibouk	0
toluene oxidation via 2-hydroxytoluene	PROCESS
nonexpectant	0
chandleries	0
(E)-beta-ocimene synthase activity	PROCESS
measurement's	0
unlearning	0
trapperlike	0
dolichyl-phosphate-mannose-protein mannosyltransferase activity	PROCESS
Synentognathi	0
multiple epiphyseal dysplasia 2	DISEASE
envenomation resulting in negative regulation of complement activation, alternative pathway in other organism	PROCESS
heriotable	0
setulae	0
negative regulation of signaling	PROCESS
thanatosis	0
lipoprotein lipase activity	PROCESS
myeloid leukocyte cytokine production	PROCESS
myricetin 3-O-methyltransferase activity	PROCESS
evasion or tolerance of immune response of other organism involved in symbiotic interaction	PROCESS
tousled	0
ringbolts	0
overiodizing	0
beak-like	0
anterior swim bladder bud	CHEM
ncRNA metabolic process	PROCESS
nympheum	0
intrinsic component of postsynaptic endocytic zone membrane	GENE
wildgrave	0
21U-RNA binding	PROCESS
supraorbital lateral line	CHEM
ZFA_0000187	CHEM
whip-jack	0
speedos	0
metastasis to the kidney	DISEASE
glioma susceptibility 2	DISEASE
presumptive retinal pigmented epithelium	CHEM
mesocoracoid cartilage	CHEM
positive regulation of triglyceride metabolic process	PROCESS
protein localization to membrane raft	PROCESS
doubledamn	0
calmodulin-dependent cyclic-nucleotide phosphodiesterase activity	PROCESS
Artemisa	0
floor plate rhombomere 3	CHEM
pectoral fin bud	CHEM
calorescent	0
GPI anchor binding	PROCESS
groroilite	0
ferredoxin-thioredoxin reductase activity	PROCESS
camphor 5-monooxygenase activity	PROCESS
envenomation resulting in modulation of complement activation, alternative pathway in other organism	PROCESS
plant ovule morphogenesis	PROCESS
crotaphite	0
floral meristem growth	PROCESS
fiats	0
BMP receptor complex	GENE
adenomyoma	DISEASE
augustal	0
phenylphosphate carboxylase activity	PROCESS
discant	0
trimethylamine monooxygenase activity	PROCESS
mid-lent	0
spikelike	0
DNA/RNA hybrid annealing activity	PROCESS
transcription factor TFIIIC1 complex	GENE
blastema	CHEM
tecto-bulbar tract	CHEM
delicto	0
radial glial cell	CHEM
itinerariums	0
isobronton	0
prestated	0
gingelies	0
breast benign neoplasm	DISEASE
holoparasitic	0
3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex	GENE
dystrobrevin complex	GENE
erythroid progenitor cell	CHEM
overmix	0
hoof-cut	0
preconceived	0
Cyrillianism	0
Chindwin	0
antisubversion	0
inositol-2,4,5-triphosphate 5-phosphatase activity	PROCESS
sommite	0
obsolete proteasome endopeptidase activity	PROCESS
schizophrenia 18	DISEASE
melanosome membrane	GENE
ejaculations	0
Demodex	0
smoodger	0
apprentices	0
renegation	0
matelotage	0
prechordal plate	CHEM
wyns	0
peritoneal benign neoplasm	DISEASE
pancreaticoduodenostomy	0
hypophalangism	0
cell volume homeostasis	PROCESS
microcirculatory vessel	CHEM
nitrate reductase complex	GENE
sodoms	0
Martinu	0
thiamine deficiency	DISEASE
five_isopentenylaminomethyl_two_prime_O_methyluridine	DISEASE
acute retinal necrosis syndrome	DISEASE
well-graced	0
glutamate synthase (NADPH) activity	PROCESS
five_carboxymethyluridine	DISEASE
exploring	0
Englis	0
unrecurring	0
nonperversities	0
petter	0
cell morphogenesis involved in differentiation	PROCESS
infraorbital	CHEM
S-linalool synthase activity	PROCESS
superfluent	0
sermonology	0
parelle	0
formamidase activity	PROCESS
Calomys musculinus	DISEASE
flavorings	0
decantherous	0
susceptibility to familial breast-ovarian cancer 4	DISEASE
methyltrinitrobenzene	0
epaxial region somite 10	CHEM
cortical microtubule	GENE
phosphorelay signal transduction system	PROCESS
aldarate transmembrane transporter activity	PROCESS
Weismann	0
japanized	0
Kouts	0
secondary metabolite biosynthetic process	PROCESS
protocadherin-alpha-v4-protocadherin-gamma-b2 complex	GENE
undoneness	0
radiotropic	0
cell activation	PROCESS
regulation of female gonad development	PROCESS
Lewy body core	GENE
phonologer	0
midbrain neural plate	CHEM
Swi5-Swi2 complex	GENE
rock-bethreatened	0
sunberry	0
DRE_motif	DISEASE
obsolete horsetail nucleus	GENE
south-southwestward	0
lateral shield	GENE
activin B complex	GENE
half-refined	0
narcistic	0
renal tubular transport disease	DISEASE
voulge	0
oker	0
single strand break repair	PROCESS
wondering	0
insulin-activated receptor activity	PROCESS
alpha_helix	DISEASE
myosin VI heavy chain binding	PROCESS
beakful	0
pneumonic pasteurellosis	DISEASE
L-alanine biosynthetic process via ornithine	PROCESS
ungamelike	0
Coalisland	0
proauthor	0
cellular bud neck septin collar	GENE
missit	0
protein localization to cell tip	PROCESS
chronica	0
dumpishly	0
cerebral spinal fluid	CHEM
basihyal cartilage	CHEM
bat-mindedness	0
prefaced	0
integral component of lumenal side of endoplasmic reticulum membrane	GENE
pot-boy	0
cell wall polysaccharide catabolic process	PROCESS
oxidoreductase activity, acting on the CH-NH2 group of donors, with a copper protein as acceptor	PROCESS
carp food product	DISEASE
collecting duct of renal tubule	DISEASE
corticotropin receptor activity	PROCESS
too	0
fasces	0
Meyersville	0
unpropagated	0
two_prime_O_ribosylguanosine_phosphate	DISEASE
fructose-1-phosphatase activity	PROCESS
unupbraiding	0
cholesteatoma of middle ear	DISEASE
cytosolic proteasome core complex, alpha-subunit complex	GENE
underwrit	0
Parasitiformes	DISEASE
twice-disappointed	0
unirritableness	0
congenital disorder of glycosylation type IIb	DISEASE
outdoorsman	0
5' overhang single-stranded DNA endodeoxyribonuclease activity	PROCESS
Ranit	0
cardiovascular system	CHEM
phagocytic cup base	GENE
cellular biogenic amine catabolic process	PROCESS
microvillous olfactory receptor neuron	CHEM
regenerating tissue	CHEM
manslaughtering	0
Gradgrind	0
excrementize	0
ultrasterile	0
regulation of calcium-mediated signaling	PROCESS
vermicle	0
retinol binding	PROCESS
malignant fibroxanthoma	DISEASE
hers	0
hereditary neuropathy with liability to pressure palsies	DISEASE
filopodium membrane	GENE
five_prime_recoding_site	DISEASE
2-keto-3-deoxygluconate aldolase activity	PROCESS
zebrasses	0
obsolete adrenodoxin-type ferredoxin	PROCESS
light-harvesting complex, peripheral complex	GENE
smooth muscle myoblast	CHEM
superglottic	0
incriminate	0
anaerobic ribonucleoside-triphosphate reductase complex	GENE
Human betaherpesvirus 7	DISEASE
preobviate	0
abdominal cramp	DISEASE
toit	0
sucrose mediated signaling	PROCESS
flagellum attachment zone	GENE
Rho GTPase binding	PROCESS
noncoding_region_of_exon	DISEASE
xenobiotic transmembrane transporter activity	PROCESS
hyporhined	0
arachidonate 5-lipoxygenase activity	PROCESS
chloroplast proton-transporting ATP synthase complex	GENE
dystrophin-associated glycoprotein complex	GENE
DNA bending complex	GENE
D-lactate biosynthetic process from methylglyoxal via (R)-lactaldehyde	PROCESS
keratinocyte differentiation	PROCESS
unpervasively	0
mosquito borne	DISEASE
abridger	0
sulfur compound catabolic process	PROCESS
archmocker	0
Serapist	0
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	PROCESS
cessing	0
periwigpated	0
mazards	0
plant cell papilla	GENE
recriminated	0
breast neuroendocrine neoplasm	DISEASE
pilfre	0
intine	GENE
modulation of mast cell degranulation in other organism	PROCESS
transmembrane transport	PROCESS
Leucifer	0
sideburn's	0
excitomotory	0
phenanthrene-9,10-epoxide hydrolase activity	PROCESS
pteridine-containing compound catabolic process	PROCESS
arithmetico-geometrical	0
TG	0
presumptive paraxial mesoderm	CHEM
boldos	0
upleg	0
gager	0
ligand-activated transcription factor activity	PROCESS
modulation by symbiont of host small GTPase mediated signal transduction	PROCESS
battlemented	0
Mignon	0
ZFA_0009378	CHEM
carbohydrate utilization	PROCESS
occupational disease	DISEASE
vesicle membrane	GENE
cockleshells	0
gabeller	0
esophagus adenocarcinoma	DISEASE
parathyroid hormone secreting cell	CHEM
eremophyte	0
can	0
cellular nitrogen compound metabolic process	PROCESS
positive regulation of macromolecule metabolic process	PROCESS
IgD immunoglobulin complex, circulating	GENE
membrane part	GENE
syphons	0
obsolete class IIb cytochrome c	PROCESS
peach food product	DISEASE
valine-pyruvate transaminase activity	PROCESS
ventral disc overlap zone	GENE
obsolete nuclear mitotic chromosome	GENE
ITM2B-related cerebral amyloid angiopathy 2	DISEASE
congenital disorder of glycosylation type IIq	DISEASE
kiefekil	0
ethylene receptor activity	PROCESS
epaxial region somite 8	CHEM
proline catabolic process	PROCESS
polytene chromosome, telomeric region	GENE
Bruges	0
full-crammed	0
Harris	0
whulter	0
heart	CHEM
substrate adhesion-dependent cell spreading	PROCESS
structural cell	CHEM
intercostal ligament	CHEM
rine	0
unelectrical	0
avowter	0
disrobers	0
aero-	0
glutaconyl-CoA decarboxylase activity	PROCESS
ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	PROCESS
schellmann_loop	DISEASE
Pauwles	0
multivesicular body, internal vesicle membrane	GENE
don	0
light-activated voltage-gated calcium channel activity	PROCESS
arachidonate 12-lipoxygenase activity	PROCESS
Ez.	0
sodium ion-transporting V-type ATPase complex	GENE
rummaged	0
semiloose	0
peptidergic neuron	CHEM
susceptibility to cutaneous malignant melanoma 5	DISEASE
cell population proliferation	PROCESS
stiff-minded	0
finchery	0
Hrd1p ubiquitin ligase complex	GENE
FMN reductase complex	GENE
myiferous	0
astrocytoma	DISEASE
further	0
pyrimidine-containing compound metabolic process	PROCESS
envenomation resulting in hemorrhagic damage to other organism	PROCESS
dorsal longitudinal lymphatic vessel	CHEM
bandyman	0
verbenating	0
regulation of defecation	PROCESS
cellotriose binding	PROCESS
transport vesicle	GENE
new cell pole	GENE
pedatilobate	0
unplump	0
priesteen	0
isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	PROCESS
Gabriell	0
DNA-dependent DNA replication	PROCESS
countermarriage	0
Kv4.1-DPP6 channel complex	GENE
postsynaptic endocytic zone	GENE
nonscientifically	0
Sprague	0
cellular bud membrane	GENE
indole-3-acetyl-beta-4-D-glucose hydrolase activity	PROCESS
back-log	0
footmaker	0
knulling	0
lipid glycosylation	PROCESS
histone deacetylase complex	GENE
nucleolus-like body	GENE
prospore membrane spindle pole body attachment site	GENE
TNFSF11 binding	PROCESS
postpartum	0
anciens	0
sparkishness	0
rephotographed	0
choroidal cell of the eye	CHEM
violuric	0
phenylethanolamine N-methyltransferase activity	PROCESS
myotube differentiation	PROCESS
caging	0
serries	0
cyclin D1-CDK4 complex	GENE
methyl-CpNpG binding	PROCESS
Arthrodermataceae	DISEASE
signal recognition particle	GENE
quasi-compact	0
rhodomelaceous	0
seropuriform	0
galacturonan binding	PROCESS
choroid plexus vascular circuit	CHEM
phototrophy	0
Cushite	0
sleep apnea	DISEASE
Rickettsia japonica	DISEASE
Mercedinus	0
mevaldate reductase (NADPH) activity	PROCESS
gamma-tubulin large complex, mitotic spindle pole body	GENE
anticline	0
blenchers	0
Zitah	0
apothecia	0
CA3 pyramidal cell dendrite	GENE
4-(2-oxocyclohexyl)-2-hydroxy-buta-2,4-dienoate hydrolase activity	PROCESS
predeclaration	0
negative regulation of metabolic activity involved in hibernation	PROCESS
consignatary	0
calcium channel activity	PROCESS
Seckel syndrome 4	DISEASE
overclemency	0
middle lateral line primordium	CHEM
Seborrheic dermatitis	DISEASE
Reisterstown	0
we	0
brachiate	0
trypanothione biosynthetic process	PROCESS
nucleolar exosome (RNase complex)	GENE
plead	0
unthrive	0
luckiness	0
gettering	0
brotuliform	0
caffeine oxidase activity	PROCESS
WICH complex	GENE
alphaV-beta3 integrin-tissue transglutaminase complex	GENE
senile angioma	DISEASE
Aventine	0
piscicultural	0
replication fork	GENE
Dame	0
arginine catabolic process to glutamate	PROCESS
narrated	0
demoniacism	0
MSL complex	GENE
urease complex	GENE
nasal cavity inverting papilloma	DISEASE
neuronal stem cell	CHEM
manille	0
I-ism	0
well-carved	0
puncture	0
vacuole-mitochondrion membrane contact site	GENE
succinyldiaminopimelate transaminase activity	PROCESS
1-deoxy-D-xylulose kinase activity	PROCESS
tornado-haunted	0
deoxyadenosine kinase activity	PROCESS
reclaim	0
campestanol hydroxylase activity	PROCESS
rehandled	0
metanalysis	0
XRCC2-RAD51D complex	GENE
regulation of meiosis I	PROCESS
samariums	0
rhamnogalacturonan I side chain metabolic process	PROCESS
disannuller	0
positive regulation of protein processing	PROCESS
sphingolipid alpha-glucuronosyltransferase activity	PROCESS
fennici	0
carbonate dehydratase activity	PROCESS
nuclear migration	PROCESS
bessemerizing	0
regulation of cellular response to heat	PROCESS
clayver-grass	0
Noble	0
cauliflorous	0
coerect	0
Atticising	0
has_alternative_id	CHEM
Filoviridae infectious disease	DISEASE
tire-changing	0
puirness	0
dorsal funiculus	CHEM
atherosclerosis	DISEASE
recognizedly	0
unamiability	0
pretaste	0
adaxial/abaxial pattern specification	PROCESS
3-benzyl-3,6 -bis(glutathione)- 6-(hydroxymethyl)-diketopiperazine gamma-glutamylcyclotransferase activity	PROCESS
underslung	0
Toona	0
allantoin catabolic process	PROCESS
netmen	0
sarcosine oxidase complex	GENE
auxin binding	PROCESS
trypanothione metabolic process	PROCESS
polypeptide_zinc_ion_contact_site	DISEASE
five_methyluridine	DISEASE
epaxial region somite 7	CHEM
galactostasis	0
portlily	0
presynaptic active zone membrane	GENE
intermediate cell type ciliary body melanoma	DISEASE
cut-in	0
excretory tube	DISEASE
roof plate rhombomere 4	CHEM
central nucleus of ventral telencephalon	CHEM
blood sinus cavity	CHEM
aldehyde decarbonylase activity	PROCESS
offset	0
rostral parvocellular preoptic nucleus	CHEM
gutturo-	0
nonsolar	0
suberising	0
ensouls	0
posterior lateral line nerve	CHEM
Creedmoor	0
Cebalrai	0
cis-aconitamide amidase activity	PROCESS
regulation of neuron projection development	PROCESS
intermediate mesoderm	CHEM
freshened	0
vasculature	CHEM
ingeniousnesses	0
ballyrag	0
NuA4 histone acetyltransferase complex	GENE
ecdysteroid-phosphate phosphatase activity	PROCESS
protein C inhibitor-TMPRSS11E complex	GENE
osnaburgs	0
urinary system symptom	DISEASE
peptidyl-serine modification	PROCESS
bridegrooms	0
indifferencies	0
negative regulation of voltage-gated potassium channel activity in other organism	PROCESS
suppositionally	0
polypeptide_sequencing_information	DISEASE
xiphiplastral	0
rufous-headed	0
kegelers	0
truncation's	0
preshadow	0
Babuma	0
orangeleaf	0
oxidoreductase activity, acting on CH-OH group of donors	PROCESS
cockcrowing	0
posterior intestine epithelium	CHEM
L-seryl-tRNASec selenium transferase activity	PROCESS
macular retinal edema	DISEASE
lumenal side of endosome membrane	GENE
interneuron	CHEM
nonlucrativeness	0
GMP reductase complex	GENE
paramorphous	0
kaempferol 3-O-methyltransferase activity	PROCESS
leeshyy	0
Grb2-SHP-2 complex	GENE
basophilic erythroblast	CHEM
actin fusion focus	GENE
morpholino_oligo	DISEASE
2-mercaptobenzothiazole-cis-6,7-dihydrodiol dehydrogenase activity	PROCESS
lysosomal lumen	GENE
Pericardial constriction	DISEASE
prettyish	0
acidophil carcinoma	DISEASE
licenseless	0
Cricetidae	DISEASE
homogentisate phytyltransferase activity	PROCESS
superduper	0
preribosome	GENE
eukaryotic translation initiation factor 2 complex	GENE
placoids	0
food vacuole	GENE
thrombopoietin receptor activity	PROCESS
nonfacetiousness	0
lazys	0
Yuille	0
overhollow	0
jackaroo	0
Trollope	0
unpropice	0
prootic-pterosphenoid joint	CHEM
positive regulation of synaptic vesicle exocytosis	PROCESS
thiamine-phosphate kinase activity	PROCESS
modulation by symbiont of host receptor-mediated endocytosis	PROCESS
autosomal recessive dyskeratosis congenita 5	DISEASE
flued	0
Beroida	0
respiratory failure	DISEASE
carillon	0
horselike	0
scorpionid	0
double-strand break repair via homologous recombination	PROCESS
vasodilation in other organism	PROCESS
myotome somite 12	CHEM
retinal inner plexiform layer	CHEM
mating pheromone activity	PROCESS
copper ion transmembrane transporter complex	GENE
cytidine deaminase activity	PROCESS
podosome core	GENE
lighten	0
virginium	0
antihuff	0
Wailoo	0
slummage	0
chemoattractant activity	PROCESS
thymine metabolic process	PROCESS
unreligioned	0
siss	0
cerebellovestibular tract	CHEM
commissionating	0
Oca	0
thrombospondin complex	GENE
cangenet	0
os suspensorium	CHEM
open form four-way junction DNA binding	PROCESS
developing mesonephric distal tubule	CHEM
sulfide:quinone oxidoreductase activity	PROCESS
icosahedral viral capsid, collar	GENE
remaps	0
Izmir	0
tenability	0
five-room	0
fucus	0
Aplasia/Hypoplasia of the corpus callosum	DISEASE
Maypole	0
nor	0
regulation of very-low-density lipoprotein particle clearance	PROCESS
cell recognition	PROCESS
reconvalescent	0
kabob	0
fallopian tube carcinoma	DISEASE
nonprocurable	0
syndromic X-linked intellectual disability Turner type	DISEASE
eosines	0
paunchily	0
tRNA-(2-methylthio-N-6-(cis-hydroxy)isopentenyl adenosine)-hydroxylase activity	PROCESS
perivitelline space	GENE
Ludwig	0
alertly	0
anchored component of plasma membrane	GENE
obsolete mitotic chromosome	GENE
protein C inhibitor-thrombin complex	GENE
L-lysine catabolic process to acetyl-CoA	PROCESS
blowpipe	0
Negroized	0
remark	DISEASE
ungaping	0
red, far-red light phototransduction	PROCESS
semi-diurnal	0
chipping	0
oral submucous fibrosis	DISEASE
lostling	0
cytoplasmic microtubule depolymerization	PROCESS
sphingosine hydroxylase activity	PROCESS
thalian-diol desaturase activity	PROCESS
cager-on	0
are	0
stichcharia	0
childhood kidney cell carcinoma	DISEASE
corneal stroma	CHEM
collagen type III trimer	GENE
entry into host cell	PROCESS
transitional epithelial cell	DISEASE
Dma1-dependent checkpoint	PROCESS
histidine catabolic process to glutamate and formamide	PROCESS
tRNA_region	DISEASE
phospholipase C-activating rhodopsin mediated signaling pathway	PROCESS
axonemal heterotrimeric kinesin-II complex	GENE
chromosome 2q32-q33 deletion syndrome	DISEASE
logogriphic	0
electronvolt	0
isolated microphthalmia 4	DISEASE
indane	0
MutLalpha complex	GENE
sweepstakes	0
arthritis	0
oven	0
bye	0
letter-high	0
mitochondrial complex II deficiency	DISEASE
Landrace	0
internal gill bud	CHEM
folkland	0
ours	0
laxest	0
shuddery	0
basement membrane organization	PROCESS
aplanatic	0
adamancies	0
drug-Induced dyskinesia	DISEASE
pectoral fin breeding tubercle	CHEM
cowpath	0
trivializing	0
AIM2 inflammasome complex	GENE
APC-IQGAP complex	GENE
strickenly	0
Rigi	0
superarctic	0
endosulfan diol dehydrogenase activity	PROCESS
axoidean	0
accenting	0
obsolete natural killer cell receptor activity	PROCESS
counter-salient	0
undipped	0
detection of bacterium	PROCESS
molecular_function	PROCESS
Dobson	0
jokesome	0
lanciferous	0
subimpressed	0
sclerotome somite 25	CHEM
unsalivating	0
M'-	0
persisted	0
snoRNA release from pre-rRNA	PROCESS
Lynd	0
minuetish	0
Abnormality of the femoral neck	DISEASE
hereditary sensory and autonomic neuropathy type 1A	DISEASE
geranial dehydrogenase activity	PROCESS
sperm principal piece	GENE
bourgeoisify	0
dynorphin receptor activity	PROCESS
plasma cell neoplasm	DISEASE
galacturonate metabolic process	PROCESS
marginating	0
chanciest	0
travel-bent	0
vorticellid	0
toothdrawer	0
zinc D-Ala-D-Ala carboxypeptidase activity	PROCESS
trichomatose	0
virion nucleoid	GENE
Homs	0
2,6-dimethyl-5-methylene-3-oxo-heptanoyl-CoA C-acetyltransferase activity	PROCESS
nonburgage	0
Ashdod	0
Fancie	0
alcelaphine	0
sternocleidomastoid	0
west-windy	0
afore-heard	0
statuette	0
misrepresenter	0
Fc-alpha receptor I complex	GENE
thermospermine oxidase activity	PROCESS
cytosolic electron transfer flavoprotein complex	GENE
pinnule	0
lackwittedly	0
ravaging	0
Slosberg	0
AUX	0
conspicuous	0
Vogul	0
FMN transmembrane transporter activity	PROCESS
gingerspice	0
integrin alpha6-beta4 complex	GENE
plasmodesmatal cytoplasmic sleeve	GENE
response to pH	PROCESS
supraoccipital	CHEM
fibroblast growth factor receptor signaling pathway involved in ureteric bud formation	PROCESS
extraskeletal mesenchymal chondrosarcoma	DISEASE
2,5-dioxovalerate dehydrogenase (NAD+) activity	PROCESS
positive regulation of complement activation, alternative pathway in other organism	PROCESS
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	PROCESS
denormalized	0
kinghoods	0
hourlong	0
negative regulation of endothelial cell migration	PROCESS
superdejection	0
disorientation	DISEASE
manjeri	0
lacking	0
sevenless binding	PROCESS
Akin	0
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	PROCESS
o	0
conventional angiosarcoma	DISEASE
predeserving	0
boardings	0
pigmentation disease	DISEASE
transcription factor TFIID complex	GENE
longitudinal axis specification	PROCESS
syllogizer	0
juvenile onset Parkinson's disease 19A	DISEASE
punketto	0
nervous system disease	DISEASE
central retinal artery	DISEASE
U3 snoRNA binding	PROCESS
7-methylthioheptyl-desulfoglucosinolate sulfotransferase activity	PROCESS
recurrent hepatoblastoma	DISEASE
epidermolysis bullosa dystrophica	DISEASE
endoplasmic reticulum-vacuole membrane contact site	GENE
2-phenanthrol sulfotransferase activity	PROCESS
organobismuth	0
mitochondrial derivative	GENE
distinctive	0
pseudomedieval	0
silentness	0
silverbeater	0
superintendency	0
regional part of brain	DISEASE
granular eminence	CHEM
renal hypomagnesemia 4	DISEASE
Pressman	0
Moriscos	0
kl.	0
unmasticable	0
hormone producing pituitary cancer	DISEASE
tarentola	0
postscutellar	0
regulation of complement activation, classical pathway	PROCESS
antiforeigner	0
